date, total distance
09.08.2021 10:16:00.573,643.41
09.08.2021 10:16:01.564,643.41
09.08.2021 10:16:02.522,643.41
09.08.2021 10:16:03.548,643.41
09.08.2021 10:16:04.534,643.41
09.08.2021 10:16:05.522,643.41
09.08.2021 10:16:06.541,643.41
09.08.2021 10:16:07.536,643.41
09.08.2021 10:16:08.522,643.42
09.08.2021 10:16:09.542,643.42
09.08.2021 10:16:10.533,643.42
09.08.2021 10:16:11.522,643.43
09.08.2021 10:16:12.541,643.43
09.08.2021 10:16:13.534,643.44
09.08.2021 10:16:14.526,643.44
09.08.2021 10:16:15.546,643.45
09.08.2021 10:16:16.537,643.45
09.08.2021 10:16:17.526,643.45
09.08.2021 10:16:18.546,643.46
09.08.2021 10:16:19.531,643.46
09.08.2021 10:16:20.523,643.46
09.08.2021 10:16:21.542,643.47
09.08.2021 10:16:22.532,643.47
09.08.2021 10:16:23.524,643.47
09.08.2021 10:16:24.542,643.47
09.08.2021 10:16:25.536,643.48
09.08.2021 10:16:26.523,643.48
09.08.2021 10:16:27.542,643.48
09.08.2021 10:16:28.537,643.48
09.08.2021 10:16:29.526,643.48
09.08.2021 10:16:30.546,643.49
09.08.2021 10:16:31.535,643.49
09.08.2021 10:16:32.523,643.49
09.08.2021 10:16:33.543,643.50
09.08.2021 10:16:34.536,643.51
09.08.2021 10:16:35.524,643.51
09.08.2021 10:16:36.542,643.52
09.08.2021 10:16:37.536,643.53
09.08.2021 10:16:38.527,643.53
09.08.2021 10:16:39.547,643.54
09.08.2021 10:16:40.533,643.54
09.08.2021 10:16:41.522,643.55
09.08.2021 10:16:42.543,643.56
09.08.2021 10:16:43.533,643.56
09.08.2021 10:16:44.553,643.57
09.08.2021 10:16:45.548,643.57
09.08.2021 10:16:46.536,643.58
09.08.2021 10:16:47.524,643.58
09.08.2021 10:16:48.548,643.58
09.08.2021 10:16:49.537,643.59
09.08.2021 10:16:50.527,643.59
09.08.2021 10:16:51.547,643.59
09.08.2021 10:16:52.536,643.60
09.08.2021 10:16:53.527,643.60
09.08.2021 10:16:54.544,643.60
09.08.2021 10:16:55.534,643.60
09.08.2021 10:16:56.525,643.61
09.08.2021 10:16:57.545,643.61
09.08.2021 10:16:58.538,643.61
09.08.2021 10:16:59.528,643.61
09.08.2021 10:17:00.563,643.62
09.08.2021 10:17:01.534,643.62
09.08.2021 10:17:02.524,643.62
09.08.2021 10:17:03.546,643.63
09.08.2021 10:17:04.533,643.63
09.08.2021 10:17:04.776,643.63
09.08.2021 10:17:05.525,643.63
09.08.2021 10:17:06.576,643.64
09.08.2021 10:17:07.537,643.64
09.08.2021 10:17:08.528,643.64
09.08.2021 10:17:09.545,643.64
09.08.2021 10:17:10.537,643.65
09.08.2021 10:17:11.526,643.65
09.08.2021 10:17:12.544,643.65
09.08.2021 10:17:13.536,643.65
09.08.2021 10:17:14.528,643.66
09.08.2021 10:17:15.545,643.66
09.08.2021 10:17:16.534,643.67
09.08.2021 10:17:17.529,643.67
09.08.2021 10:17:18.543,643.67
09.08.2021 10:17:19.538,643.68
09.08.2021 10:17:20.529,643.68
09.08.2021 10:17:21.545,643.68
09.08.2021 10:17:22.537,643.69
09.08.2021 10:17:23.525,643.69
09.08.2021 10:17:24.544,643.70
09.08.2021 10:17:25.534,643.70
09.08.2021 10:17:26.524,643.71
09.08.2021 10:17:27.544,643.72
09.08.2021 10:17:28.538,643.72
09.08.2021 10:17:29.528,643.73
09.08.2021 10:17:30.545,643.73
09.08.2021 10:17:31.536,643.74
09.08.2021 10:17:32.528,643.74
09.08.2021 10:17:33.545,643.75
09.08.2021 10:17:34.539,643.76
09.08.2021 10:17:35.526,643.76
09.08.2021 10:17:36.545,643.77
09.08.2021 10:17:37.534,643.77
09.08.2021 10:17:38.527,643.78
09.08.2021 10:17:39.545,643.79
09.08.2021 10:17:40.539,643.79
09.08.2021 10:17:41.525,643.80
09.08.2021 10:17:42.549,643.81
09.08.2021 10:17:43.539,643.82
09.08.2021 10:17:44.528,643.82
09.08.2021 10:17:45.546,643.83
09.08.2021 10:17:46.535,643.84
09.08.2021 10:17:47.526,643.84
09.08.2021 10:17:48.545,643.85
09.08.2021 10:17:49.566,643.86
09.08.2021 10:17:50.529,643.86
09.08.2021 10:17:51.549,643.87
09.08.2021 10:17:52.536,643.87
09.08.2021 10:17:53.527,643.88
09.08.2021 10:17:54.549,643.88
09.08.2021 10:17:55.538,643.88
09.08.2021 10:17:56.525,643.89
09.08.2021 10:17:57.546,643.89
09.08.2021 10:17:58.536,643.90
09.08.2021 10:17:59.525,643.91
09.08.2021 10:18:00.546,643.91
09.08.2021 10:18:01.536,643.92
09.08.2021 10:18:02.529,643.92
09.08.2021 10:18:03.545,643.93
09.08.2021 10:18:04.537,643.93
09.08.2021 10:18:05.526,643.94
09.08.2021 10:18:06.549,643.95
09.08.2021 10:18:07.535,643.95
09.08.2021 10:18:08.528,643.96
09.08.2021 10:18:09.546,643.96
09.08.2021 10:18:10.537,643.97
09.08.2021 10:18:11.527,643.97
09.08.2021 10:18:12.549,643.98
09.08.2021 10:18:13.539,643.98
09.08.2021 10:18:14.527,643.98
09.08.2021 10:18:15.546,643.98
09.08.2021 10:18:16.536,643.99
09.08.2021 10:18:17.527,643.99
09.08.2021 10:18:18.547,644.00
09.08.2021 10:18:19.539,644.00
09.08.2021 10:18:20.525,644.00
09.08.2021 10:18:21.547,644.00
09.08.2021 10:18:22.540,644.01
09.08.2021 10:18:23.529,644.01
09.08.2021 10:18:24.547,644.02
09.08.2021 10:18:25.540,644.02
09.08.2021 10:18:26.525,644.03
09.08.2021 10:18:27.547,644.04
09.08.2021 10:18:28.537,644.04
09.08.2021 10:18:29.525,644.05
09.08.2021 10:18:30.547,644.05
09.08.2021 10:18:31.536,644.06
09.08.2021 10:18:32.527,644.06
09.08.2021 10:18:33.518,644.07
09.08.2021 10:18:34.538,644.07
09.08.2021 10:18:35.530,644.08
09.08.2021 10:18:36.549,644.08
09.08.2021 10:18:37.541,644.08
09.08.2021 10:18:38.531,644.09
09.08.2021 10:18:39.549,644.09
09.08.2021 10:18:40.537,644.09
09.08.2021 10:18:41.530,644.10
09.08.2021 10:18:42.546,644.10
09.08.2021 10:18:43.537,644.11
09.08.2021 10:18:44.530,644.11
09.08.2021 10:18:45.550,644.12
09.08.2021 10:18:46.541,644.12
09.08.2021 10:18:47.529,644.13
09.08.2021 10:18:48.517,644.13
09.08.2021 10:18:49.540,644.14
09.08.2021 10:18:50.526,644.14
09.08.2021 10:18:51.517,644.15
09.08.2021 10:18:52.537,644.15
09.08.2021 10:18:53.526,644.15
09.08.2021 10:18:54.547,644.16
09.08.2021 10:18:55.540,644.16
09.08.2021 10:18:56.531,644.16
09.08.2021 10:18:57.550,644.17
09.08.2021 10:18:58.537,644.17
09.08.2021 10:18:59.530,644.18
