date, temperature
09.08.2021 14:10:53.951,37.00
09.08.2021 14:10:54.182,37.00
09.08.2021 14:10:54.998,37.00
09.08.2021 14:10:55.931,37.00
09.08.2021 14:10:56.148,37.00
09.08.2021 14:10:56.981,37.00
09.08.2021 14:10:57.203,37.00
09.08.2021 14:10:57.885,37.00
09.08.2021 14:10:58.125,37.00
09.08.2021 14:10:58.990,37.00
09.08.2021 14:10:59.980,37.00
09.08.2021 14:11:00.199,37.00
09.08.2021 14:11:00.914,37.00
09.08.2021 14:11:01.138,37.00
09.08.2021 14:11:01.931,37.00
09.08.2021 14:11:02.174,37.00
09.08.2021 14:11:02.981,37.00
09.08.2021 14:11:04.004,37.00
09.08.2021 14:11:04.901,37.00
09.08.2021 14:11:05.136,37.00
09.08.2021 14:11:05.926,37.00
09.08.2021 14:11:07.004,37.00
09.08.2021 14:11:07.228,37.00
09.08.2021 14:11:07.991,37.00
09.08.2021 14:11:08.218,37.00
09.08.2021 14:11:08.981,37.00
09.08.2021 14:11:09.204,37.00
09.08.2021 14:11:09.977,37.00
09.08.2021 14:11:10.218,37.00
09.08.2021 14:11:10.930,37.00
09.08.2021 14:11:11.174,37.00
09.08.2021 14:11:11.888,37.00
09.08.2021 14:11:12.100,37.00
09.08.2021 14:11:12.881,37.00
09.08.2021 14:11:13.125,37.00
09.08.2021 14:11:13.901,37.00
09.08.2021 14:11:14.139,37.00
09.08.2021 14:11:14.891,37.00
09.08.2021 14:11:15.119,37.00
09.08.2021 14:11:15.913,37.00
09.08.2021 14:11:16.152,37.00
09.08.2021 14:11:16.898,37.00
09.08.2021 14:11:17.130,37.00
09.08.2021 14:11:17.928,37.00
09.08.2021 14:11:18.167,37.00
09.08.2021 14:11:18.918,37.00
09.08.2021 14:11:19.913,37.00
09.08.2021 14:11:20.140,37.00
09.08.2021 14:11:20.925,37.00
09.08.2021 14:11:21.172,37.00
09.08.2021 14:11:21.915,37.00
09.08.2021 14:11:22.166,37.00
09.08.2021 14:11:22.902,37.00
09.08.2021 14:11:23.174,37.00
09.08.2021 14:11:23.982,37.00
09.08.2021 14:11:24.198,37.00
09.08.2021 14:11:24.914,37.00
09.08.2021 14:11:25.152,37.00
09.08.2021 14:11:25.931,37.00
09.08.2021 14:11:26.177,37.00
09.08.2021 14:11:26.925,37.00
09.08.2021 14:11:27.177,37.00
09.08.2021 14:11:27.914,37.00
09.08.2021 14:11:28.165,37.00
09.08.2021 14:11:28.901,37.00
09.08.2021 14:11:29.136,37.00
09.08.2021 14:11:29.925,37.00
09.08.2021 14:11:30.915,37.00
09.08.2021 14:11:31.149,37.00
09.08.2021 14:11:31.930,37.00
09.08.2021 14:11:32.922,37.00
09.08.2021 14:11:33.166,37.00
09.08.2021 14:11:33.915,37.00
09.08.2021 14:11:34.151,37.00
09.08.2021 14:11:34.931,37.00
09.08.2021 14:11:35.172,37.00
09.08.2021 14:11:35.925,37.00
09.08.2021 14:11:36.178,37.00
09.08.2021 14:11:36.911,37.00
09.08.2021 14:11:37.151,37.00
09.08.2021 14:11:37.939,37.00
09.08.2021 14:11:38.178,37.00
09.08.2021 14:11:38.925,37.00
