date, current
09.08.2021 14:08:09.931,0.02
09.08.2021 14:08:10.922,0.03
09.08.2021 14:08:11.970,0.03
09.08.2021 14:08:12.901,0.03
09.08.2021 14:08:13.979,0.03
09.08.2021 14:08:14.915,0.02
09.08.2021 14:08:15.168,0.02
09.08.2021 14:08:15.965,0.02
09.08.2021 14:08:16.179,0.02
09.08.2021 14:08:16.992,0.03
09.08.2021 14:08:17.220,0.03
09.08.2021 14:08:17.947,0.03
09.08.2021 14:08:18.167,0.03
09.08.2021 14:08:18.911,0.02
09.08.2021 14:08:19.139,0.02
09.08.2021 14:08:19.956,6.54
09.08.2021 14:08:20.189,6.54
09.08.2021 14:08:20.921,20.19
09.08.2021 14:08:21.173,20.19
09.08.2021 14:08:21.905,20.91
09.08.2021 14:08:22.171,20.91
09.08.2021 14:08:22.957,21.31
09.08.2021 14:08:23.981,21.31
09.08.2021 14:08:24.206,21.31
09.08.2021 14:08:24.971,21.58
09.08.2021 14:08:25.187,21.58
09.08.2021 14:08:25.931,21.34
09.08.2021 14:08:26.172,21.34
09.08.2021 14:08:26.948,21.34
09.08.2021 14:08:27.183,19.63
09.08.2021 14:08:27.907,16.54
09.08.2021 14:08:28.149,16.54
09.08.2021 14:08:28.898,19.96
09.08.2021 14:08:29.145,19.96
09.08.2021 14:08:29.948,-3.19
09.08.2021 14:08:30.179,-3.19
09.08.2021 14:08:30.905,-4.87
09.08.2021 14:08:31.986,-4.87
09.08.2021 14:08:32.225,-4.87
09.08.2021 14:08:32.881,3.85
09.08.2021 14:08:33.125,3.85
09.08.2021 14:08:33.971,9.52
09.08.2021 14:08:34.197,21.57
09.08.2021 14:08:34.994,21.57
09.08.2021 14:08:35.231,21.62
09.08.2021 14:08:35.918,21.62
09.08.2021 14:08:36.172,21.62
09.08.2021 14:08:37.008,21.74
09.08.2021 14:08:37.229,21.74
09.08.2021 14:08:37.988,21.74
09.08.2021 14:08:38.221,20.33
09.08.2021 14:08:38.959,10.82
09.08.2021 14:08:39.209,10.82
09.08.2021 14:08:39.969,10.82
09.08.2021 14:08:40.213,-7.37
09.08.2021 14:08:40.928,-1.79
09.08.2021 14:08:41.183,-1.79
09.08.2021 14:08:41.959,21.65
09.08.2021 14:08:42.938,21.65
09.08.2021 14:08:43.180,21.65
09.08.2021 14:08:43.904,21.65
09.08.2021 14:08:44.136,21.52
09.08.2021 14:08:44.959,19.39
09.08.2021 14:08:45.969,19.39
09.08.2021 14:08:46.183,19.39
09.08.2021 14:08:46.928,16.05
09.08.2021 14:08:47.161,16.05
09.08.2021 14:08:47.954,12.97
09.08.2021 14:08:48.172,12.97
09.08.2021 14:08:48.909,13.52
09.08.2021 14:08:49.959,13.52
09.08.2021 14:08:50.928,13.52
09.08.2021 14:08:51.179,13.52
09.08.2021 14:08:51.908,14.22
09.08.2021 14:08:52.899,14.22
09.08.2021 14:08:53.147,14.22
09.08.2021 14:08:53.949,11.74
09.08.2021 14:08:54.176,11.74
09.08.2021 14:08:54.908,11.94
09.08.2021 14:08:55.173,11.94
09.08.2021 14:08:55.938,11.86
09.08.2021 14:08:56.180,11.86
09.08.2021 14:08:56.890,10.34
09.08.2021 14:08:57.979,10.34
09.08.2021 14:08:58.207,10.34
09.08.2021 14:08:58.931,10.34
09.08.2021 14:08:59.180,10.23
09.08.2021 14:08:59.929,10.65
09.08.2021 14:09:00.180,10.65
09.08.2021 14:09:00.937,10.32
09.08.2021 14:09:01.185,10.32
09.08.2021 14:09:01.950,8.76
09.08.2021 14:09:02.179,8.76
09.08.2021 14:09:02.889,8.83
09.08.2021 14:09:03.128,8.83
09.08.2021 14:09:03.980,7.36
09.08.2021 14:09:04.279,7.36
09.08.2021 14:09:04.900,7.36
09.08.2021 14:09:05.176,7.31
09.08.2021 14:09:05.984,8.93
09.08.2021 14:09:06.193,8.93
09.08.2021 14:09:06.906,7.83
09.08.2021 14:09:07.149,7.83
09.08.2021 14:09:07.897,7.97
09.08.2021 14:09:08.986,7.97
09.08.2021 14:09:09.213,7.97
09.08.2021 14:09:09.909,9.50
09.08.2021 14:09:10.163,9.50
09.08.2021 14:09:10.989,9.50
09.08.2021 14:09:11.205,9.27
09.08.2021 14:09:11.895,10.02
09.08.2021 14:09:12.903,10.02
09.08.2021 14:09:13.936,10.02
09.08.2021 14:09:14.164,10.02
09.08.2021 14:09:14.931,11.35
09.08.2021 14:09:15.181,11.35
09.08.2021 14:09:15.909,13.46
09.08.2021 14:09:16.166,13.46
09.08.2021 14:09:16.937,12.16
09.08.2021 14:09:17.199,12.16
09.08.2021 14:09:17.986,12.16
09.08.2021 14:09:18.981,-8.81
09.08.2021 14:09:19.997,-8.81
09.08.2021 14:09:20.231,-3.57
09.08.2021 14:09:20.928,-3.57
09.08.2021 14:09:21.181,-3.57
09.08.2021 14:09:21.943,9.88
09.08.2021 14:09:22.191,9.88
09.08.2021 14:09:22.993,13.57
09.08.2021 14:09:23.235,13.57
09.08.2021 14:09:23.981,6.47
09.08.2021 14:09:24.188,6.47
09.08.2021 14:09:24.909,21.53
09.08.2021 14:09:25.163,21.53
09.08.2021 14:09:25.943,21.54
09.08.2021 14:09:26.189,21.54
09.08.2021 14:09:26.983,21.54
09.08.2021 14:09:27.201,20.02
09.08.2021 14:09:27.978,20.02
09.08.2021 14:09:28.214,4.57
09.08.2021 14:09:28.933,-7.65
09.08.2021 14:09:29.181,-7.65
09.08.2021 14:09:29.929,-6.40
09.08.2021 14:09:30.179,-6.40
09.08.2021 14:09:30.907,-5.31
09.08.2021 14:09:31.162,-5.31
09.08.2021 14:09:31.897,-0.16
09.08.2021 14:09:32.148,-0.16
09.08.2021 14:09:32.928,7.31
09.08.2021 14:09:33.185,7.31
09.08.2021 14:09:33.909,21.27
09.08.2021 14:09:34.211,21.27
09.08.2021 14:09:34.934,21.53
09.08.2021 14:09:35.185,21.53
09.08.2021 14:09:35.925,-5.63
09.08.2021 14:09:36.174,-5.63
09.08.2021 14:09:36.975,-4.74
09.08.2021 14:09:37.195,-4.74
09.08.2021 14:09:37.930,-3.99
09.08.2021 14:09:38.178,-3.99
09.08.2021 14:09:38.889,-3.27
09.08.2021 14:09:39.135,-3.27
09.08.2021 14:09:39.936,-2.36
09.08.2021 14:09:40.962,-2.36
09.08.2021 14:09:41.190,-2.36
09.08.2021 14:09:41.944,16.70
09.08.2021 14:09:42.975,16.70
09.08.2021 14:09:43.197,16.70
09.08.2021 14:09:43.966,19.74
09.08.2021 14:09:44.188,19.74
09.08.2021 14:09:44.961,21.12
09.08.2021 14:09:45.185,21.12
09.08.2021 14:09:45.918,21.48
09.08.2021 14:09:46.181,21.48
09.08.2021 14:09:46.966,21.48
09.08.2021 14:09:47.186,0.16
09.08.2021 14:09:47.979,21.66
09.08.2021 14:09:48.219,21.66
09.08.2021 14:09:48.976,21.66
09.08.2021 14:09:49.196,21.64
09.08.2021 14:09:49.929,20.24
09.08.2021 14:09:50.167,20.24
09.08.2021 14:09:50.926,9.93
09.08.2021 14:09:51.141,9.93
09.08.2021 14:09:52.002,9.93
09.08.2021 14:09:52.237,-7.78
09.08.2021 14:09:52.961,-6.47
09.08.2021 14:09:53.194,-6.47
09.08.2021 14:09:53.950,-3.78
09.08.2021 14:09:54.186,-3.78
09.08.2021 14:09:54.981,-3.12
09.08.2021 14:09:55.209,-3.12
09.08.2021 14:09:55.991,-2.59
09.08.2021 14:09:56.210,-2.59
09.08.2021 14:09:56.989,-2.17
09.08.2021 14:09:57.226,-2.17
09.08.2021 14:09:57.936,0.64
09.08.2021 14:09:58.991,21.09
09.08.2021 14:09:59.214,21.09
09.08.2021 14:09:59.949,21.31
09.08.2021 14:10:00.177,21.31
09.08.2021 14:10:00.941,21.47
09.08.2021 14:10:01.163,21.47
09.08.2021 14:10:01.960,21.48
09.08.2021 14:10:02.185,21.48
09.08.2021 14:10:02.990,22.00
09.08.2021 14:10:03.213,22.00
09.08.2021 14:10:03.941,22.00
09.08.2021 14:10:04.192,18.58
09.08.2021 14:10:04.994,14.27
09.08.2021 14:10:05.235,14.27
09.08.2021 14:10:05.917,14.27
09.08.2021 14:10:06.129,11.36
09.08.2021 14:10:07.008,11.36
09.08.2021 14:10:07.928,10.60
09.08.2021 14:10:08.177,10.60
09.08.2021 14:10:08.920,8.47
09.08.2021 14:10:09.174,8.47
09.08.2021 14:10:09.970,9.24
09.08.2021 14:10:10.203,9.24
09.08.2021 14:10:10.928,9.03
09.08.2021 14:10:11.171,9.03
09.08.2021 14:10:11.920,9.33
09.08.2021 14:10:12.173,9.33
09.08.2021 14:10:12.967,8.68
09.08.2021 14:10:13.199,8.68
09.08.2021 14:10:13.907,8.33
09.08.2021 14:10:14.161,8.33
09.08.2021 14:10:14.917,7.86
09.08.2021 14:10:15.142,7.86
09.08.2021 14:10:15.907,9.81
09.08.2021 14:10:16.162,9.81
09.08.2021 14:10:16.958,9.28
09.08.2021 14:10:17.173,9.28
09.08.2021 14:10:18.008,9.28
09.08.2021 14:10:19.007,8.34
09.08.2021 14:10:19.229,8.34
09.08.2021 14:10:19.930,8.34
09.08.2021 14:10:20.174,8.33
09.08.2021 14:10:20.984,8.75
09.08.2021 14:10:21.222,8.75
09.08.2021 14:10:22.001,9.73
09.08.2021 14:10:22.230,9.96
09.08.2021 14:10:22.900,9.96
09.08.2021 14:10:23.147,9.96
09.08.2021 14:10:23.890,9.88
09.08.2021 14:10:24.136,9.88
09.08.2021 14:10:25.002,8.33
09.08.2021 14:10:25.225,8.33
09.08.2021 14:10:25.934,-8.61
09.08.2021 14:10:26.174,-8.61
09.08.2021 14:10:26.947,9.28
09.08.2021 14:10:27.174,9.28
09.08.2021 14:10:27.938,-6.56
09.08.2021 14:10:28.172,-6.56
09.08.2021 14:10:28.901,-5.41
09.08.2021 14:10:29.147,-5.41
09.08.2021 14:10:29.887,-4.05
09.08.2021 14:10:30.130,-4.05
09.08.2021 14:10:30.919,5.54
09.08.2021 14:10:31.151,5.54
09.08.2021 14:10:31.957,19.71
09.08.2021 14:10:32.195,19.71
09.08.2021 14:10:32.947,19.71
09.08.2021 14:10:33.975,-4.41
09.08.2021 14:10:34.222,-4.41
09.08.2021 14:10:34.969,-4.41
09.08.2021 14:10:35.194,-4.80
09.08.2021 14:10:35.921,-3.32
09.08.2021 14:10:36.171,-3.32
09.08.2021 14:10:36.967,-0.07
09.08.2021 14:10:37.199,13.41
09.08.2021 14:10:37.960,13.41
09.08.2021 14:10:38.173,13.41
09.08.2021 14:10:38.978,13.41
09.08.2021 14:10:39.215,0.03
09.08.2021 14:10:39.973,0.03
09.08.2021 14:10:40.214,13.92
09.08.2021 14:10:40.928,13.92
09.08.2021 14:10:41.147,13.92
09.08.2021 14:10:41.920,20.93
09.08.2021 14:10:42.173,21.20
09.08.2021 14:10:42.909,21.20
09.08.2021 14:10:43.119,21.20
09.08.2021 14:10:43.995,21.51
09.08.2021 14:10:44.218,21.51
09.08.2021 14:10:44.981,21.46
09.08.2021 14:10:45.210,21.46
09.08.2021 14:10:45.911,21.43
09.08.2021 14:10:46.171,21.43
09.08.2021 14:10:46.904,16.50
09.08.2021 14:10:47.140,16.50
09.08.2021 14:10:47.979,11.10
09.08.2021 14:10:49.005,11.10
09.08.2021 14:10:49.222,11.10
09.08.2021 14:10:49.995,7.71
09.08.2021 14:10:50.246,7.71
09.08.2021 14:10:50.928,8.06
09.08.2021 14:10:51.176,8.06
09.08.2021 14:10:51.978,9.25
09.08.2021 14:10:52.224,9.25
09.08.2021 14:10:52.990,6.28
09.08.2021 14:10:53.219,7.84
09.08.2021 14:10:53.951,7.84
09.08.2021 14:10:54.182,7.84
09.08.2021 14:10:54.998,9.35
09.08.2021 14:10:55.931,10.26
09.08.2021 14:10:56.148,10.26
09.08.2021 14:10:56.981,10.15
09.08.2021 14:10:57.203,11.54
09.08.2021 14:10:57.885,11.54
09.08.2021 14:10:58.125,11.54
09.08.2021 14:10:58.990,11.54
09.08.2021 14:10:59.980,-6.72
09.08.2021 14:11:00.199,-6.72
09.08.2021 14:11:00.914,-6.30
09.08.2021 14:11:01.138,-5.40
09.08.2021 14:11:01.931,-5.40
09.08.2021 14:11:02.174,-5.40
09.08.2021 14:11:02.981,-4.28
09.08.2021 14:11:04.004,-4.28
09.08.2021 14:11:04.901,21.07
09.08.2021 14:11:05.136,21.21
09.08.2021 14:11:05.926,21.21
09.08.2021 14:11:07.004,21.21
09.08.2021 14:11:07.228,21.21
09.08.2021 14:11:07.991,-3.30
09.08.2021 14:11:08.218,-3.30
09.08.2021 14:11:08.981,-0.94
09.08.2021 14:11:09.204,0.02
09.08.2021 14:11:09.977,0.02
09.08.2021 14:11:10.218,0.02
09.08.2021 14:11:10.930,0.02
09.08.2021 14:11:11.174,0.02
09.08.2021 14:11:11.888,0.02
09.08.2021 14:11:12.100,0.02
09.08.2021 14:11:12.881,0.02
09.08.2021 14:11:13.125,8.76
09.08.2021 14:11:13.901,8.76
09.08.2021 14:11:14.139,20.93
09.08.2021 14:11:14.891,20.93
09.08.2021 14:11:15.119,21.32
09.08.2021 14:11:15.913,21.32
09.08.2021 14:11:16.152,21.32
09.08.2021 14:11:16.898,21.42
09.08.2021 14:11:17.130,21.42
09.08.2021 14:11:17.928,21.71
09.08.2021 14:11:18.167,21.71
09.08.2021 14:11:18.918,-5.99
09.08.2021 14:11:19.913,-5.99
09.08.2021 14:11:20.140,-5.99
09.08.2021 14:11:20.925,13.15
09.08.2021 14:11:21.172,21.48
09.08.2021 14:11:21.915,21.48
09.08.2021 14:11:22.166,21.48
09.08.2021 14:11:22.902,21.36
09.08.2021 14:11:23.174,21.36
09.08.2021 14:11:23.982,-0.32
09.08.2021 14:11:24.198,-0.32
09.08.2021 14:11:24.914,-6.63
09.08.2021 14:11:25.152,17.73
09.08.2021 14:11:25.931,17.73
09.08.2021 14:11:26.177,17.73
09.08.2021 14:11:26.925,21.44
09.08.2021 14:11:27.177,21.44
09.08.2021 14:11:27.914,20.80
09.08.2021 14:11:28.165,20.80
09.08.2021 14:11:28.901,19.34
09.08.2021 14:11:29.136,19.34
09.08.2021 14:11:29.925,15.43
09.08.2021 14:11:30.915,15.43
09.08.2021 14:11:31.149,15.43
09.08.2021 14:11:31.930,11.09
09.08.2021 14:11:32.922,11.09
09.08.2021 14:11:33.166,11.09
09.08.2021 14:11:33.915,12.53
09.08.2021 14:11:34.151,12.53
09.08.2021 14:11:34.931,11.79
09.08.2021 14:11:35.172,11.79
09.08.2021 14:11:35.925,11.73
09.08.2021 14:11:36.178,11.73
09.08.2021 14:11:36.911,11.31
09.08.2021 14:11:37.151,11.31
09.08.2021 14:11:37.939,9.57
09.08.2021 14:11:38.178,9.57
09.08.2021 14:11:38.925,8.64
09.08.2021 14:11:39.178,10.10
09.08.2021 14:11:39.942,10.10
09.08.2021 14:11:40.185,11.58
09.08.2021 14:11:40.940,11.58
09.08.2021 14:11:41.179,11.58
09.08.2021 14:11:41.925,12.69
09.08.2021 14:11:42.176,12.85
09.08.2021 14:11:42.941,12.85
09.08.2021 14:11:43.182,12.85
09.08.2021 14:11:43.939,10.29
09.08.2021 14:11:44.925,10.29
09.08.2021 14:11:45.175,10.89
09.08.2021 14:11:45.941,10.89
09.08.2021 14:11:46.961,10.89
09.08.2021 14:11:47.198,12.40
09.08.2021 14:11:47.925,12.40
09.08.2021 14:11:48.942,12.40
09.08.2021 14:11:49.188,12.44
09.08.2021 14:11:49.939,12.44
09.08.2021 14:11:50.178,12.44
09.08.2021 14:11:50.922,12.42
09.08.2021 14:11:51.946,12.42
09.08.2021 14:11:52.175,21.30
09.08.2021 14:11:52.932,21.30
09.08.2021 14:11:53.182,21.30
09.08.2021 14:11:53.921,18.09
09.08.2021 14:11:54.168,18.09
09.08.2021 14:11:54.946,17.99
09.08.2021 14:11:55.178,17.99
09.08.2021 14:11:55.932,15.35
09.08.2021 14:11:56.171,15.35
09.08.2021 14:11:56.959,12.38
09.08.2021 14:11:57.946,12.38
09.08.2021 14:11:58.154,12.38
09.08.2021 14:11:58.962,11.49
09.08.2021 14:11:59.174,11.49
09.08.2021 14:11:59.959,12.52
09.08.2021 14:12:00.946,12.52
09.08.2021 14:12:01.174,12.52
09.08.2021 14:12:01.963,9.20
09.08.2021 14:12:02.184,9.20
09.08.2021 14:12:02.960,12.24
09.08.2021 14:12:03.174,12.24
09.08.2021 14:12:03.946,15.14
09.08.2021 14:12:04.176,15.14
09.08.2021 14:12:04.962,14.50
09.08.2021 14:12:05.175,14.50
09.08.2021 14:12:05.951,12.80
09.08.2021 14:12:06.175,12.80
09.08.2021 14:12:06.943,12.10
09.08.2021 14:12:07.176,12.10
09.08.2021 14:12:07.968,12.85
09.08.2021 14:12:08.185,12.85
09.08.2021 14:12:08.952,12.18
09.08.2021 14:12:09.174,12.18
09.08.2021 14:12:09.942,12.18
09.08.2021 14:12:10.180,12.95
09.08.2021 14:12:10.968,12.95
09.08.2021 14:12:11.184,13.43
09.08.2021 14:12:11.953,13.43
09.08.2021 14:12:12.184,13.43
09.08.2021 14:12:12.978,13.43
09.08.2021 14:12:13.191,-8.64
09.08.2021 14:12:13.968,17.27
09.08.2021 14:12:14.182,17.27
09.08.2021 14:12:14.952,17.27
09.08.2021 14:12:15.977,-6.24
09.08.2021 14:12:16.968,-6.24
09.08.2021 14:12:17.186,-6.24
09.08.2021 14:12:17.975,21.45
09.08.2021 14:12:18.197,21.45
09.08.2021 14:12:18.977,17.59
09.08.2021 14:12:19.202,17.59
09.08.2021 14:12:19.969,15.55
09.08.2021 14:12:20.186,15.55
09.08.2021 14:12:20.952,9.35
09.08.2021 14:12:21.178,9.35
09.08.2021 14:12:21.978,9.35
09.08.2021 14:12:22.206,8.71
09.08.2021 14:12:22.962,7.30
09.08.2021 14:12:23.185,7.30
09.08.2021 14:12:23.984,10.15
09.08.2021 14:12:24.220,12.25
09.08.2021 14:12:24.978,12.25
09.08.2021 14:12:25.208,12.25
09.08.2021 14:12:25.962,12.10
09.08.2021 14:12:26.190,12.10
09.08.2021 14:12:26.983,9.22
09.08.2021 14:12:27.213,9.22
09.08.2021 14:12:27.969,8.37
09.08.2021 14:12:28.187,8.37
09.08.2021 14:12:29.012,8.20
09.08.2021 14:12:29.983,8.20
09.08.2021 14:12:30.204,6.60
09.08.2021 14:12:30.969,6.85
09.08.2021 14:12:31.193,6.85
09.08.2021 14:12:31.993,6.85
09.08.2021 14:12:32.215,6.34
09.08.2021 14:12:32.984,6.27
09.08.2021 14:12:33.229,6.27
09.08.2021 14:12:33.979,-3.23
09.08.2021 14:12:34.992,-3.23
09.08.2021 14:12:35.220,-3.23
09.08.2021 14:12:35.983,6.56
09.08.2021 14:12:36.216,6.56
09.08.2021 14:12:36.972,-2.56
09.08.2021 14:12:37.198,-2.56
09.08.2021 14:12:37.990,4.93
09.08.2021 14:12:38.982,15.95
09.08.2021 14:12:39.205,21.17
09.08.2021 14:12:39.981,21.17
09.08.2021 14:12:40.198,21.17
09.08.2021 14:12:40.992,19.12
09.08.2021 14:12:41.216,19.12
09.08.2021 14:12:41.982,15.91
09.08.2021 14:12:42.220,15.91
09.08.2021 14:12:43.004,15.91
09.08.2021 14:12:43.993,10.85
09.08.2021 14:12:44.216,10.85
09.08.2021 14:12:44.949,9.32
09.08.2021 14:12:45.173,9.32
09.08.2021 14:12:45.980,8.04
09.08.2021 14:12:46.221,8.04
09.08.2021 14:12:46.991,7.19
09.08.2021 14:12:47.983,7.19
09.08.2021 14:12:48.980,7.19
09.08.2021 14:12:49.197,7.19
09.08.2021 14:12:49.993,11.72
09.08.2021 14:12:50.222,11.72
09.08.2021 14:12:50.931,12.56
09.08.2021 14:12:51.981,12.56
09.08.2021 14:12:52.211,12.56
09.08.2021 14:12:52.993,12.15
09.08.2021 14:12:53.217,12.15
09.08.2021 14:12:53.931,11.14
09.08.2021 14:12:54.176,11.14
09.08.2021 14:12:54.981,10.72
09.08.2021 14:12:55.210,10.72
09.08.2021 14:12:55.940,10.19
09.08.2021 14:12:56.181,10.19
09.08.2021 14:12:56.930,9.73
09.08.2021 14:12:57.180,9.73
09.08.2021 14:12:57.980,10.76
09.08.2021 14:12:58.209,11.78
09.08.2021 14:12:58.993,11.78
09.08.2021 14:12:59.990,11.78
09.08.2021 14:13:00.205,11.78
09.08.2021 14:13:00.980,10.21
09.08.2021 14:13:01.203,11.74
09.08.2021 14:13:01.992,11.74
09.08.2021 14:13:02.213,11.74
09.08.2021 14:13:02.953,11.98
09.08.2021 14:13:03.179,11.98
09.08.2021 14:13:04.027,12.13
09.08.2021 14:13:04.251,12.13
09.08.2021 14:13:04.941,12.13
09.08.2021 14:13:05.178,11.91
09.08.2021 14:13:05.923,11.64
09.08.2021 14:13:06.170,11.64
09.08.2021 14:13:07.007,11.16
09.08.2021 14:13:08.000,11.16
09.08.2021 14:13:08.217,8.83
09.08.2021 14:13:08.955,11.16
09.08.2021 14:13:09.174,11.16
09.08.2021 14:13:09.948,13.13
09.08.2021 14:13:10.164,13.13
09.08.2021 14:13:10.941,13.13
09.08.2021 14:13:11.982,11.95
09.08.2021 14:13:12.946,11.95
09.08.2021 14:13:13.169,10.44
09.08.2021 14:13:13.996,10.44
09.08.2021 14:13:14.219,9.87
09.08.2021 14:13:14.922,10.00
09.08.2021 14:13:15.173,10.00
09.08.2021 14:13:15.946,9.69
09.08.2021 14:13:16.166,9.69
09.08.2021 14:13:16.959,9.69
09.08.2021 14:13:17.178,8.98
