date, battery
09.08.2021 14:08:10.922,67.00
09.08.2021 14:08:11.970,67.00
09.08.2021 14:08:12.901,67.00
09.08.2021 14:08:13.979,67.00
09.08.2021 14:08:14.915,67.00
09.08.2021 14:08:15.168,67.00
09.08.2021 14:08:15.965,67.00
09.08.2021 14:08:16.179,67.00
09.08.2021 14:08:16.992,67.00
09.08.2021 14:08:17.220,67.00
09.08.2021 14:08:17.947,67.00
09.08.2021 14:08:18.167,67.00
09.08.2021 14:08:18.911,67.00
09.08.2021 14:08:19.139,67.00
09.08.2021 14:08:19.956,67.00
09.08.2021 14:08:20.189,67.00
09.08.2021 14:08:20.921,67.00
09.08.2021 14:08:21.173,67.00
09.08.2021 14:08:21.905,67.00
09.08.2021 14:08:22.171,66.00
09.08.2021 14:08:22.957,66.00
09.08.2021 14:08:23.981,66.00
09.08.2021 14:08:24.206,66.00
09.08.2021 14:08:24.971,66.00
09.08.2021 14:08:25.187,66.00
09.08.2021 14:08:25.931,66.00
09.08.2021 14:08:26.172,66.00
09.08.2021 14:08:26.948,66.00
09.08.2021 14:08:27.183,66.00
09.08.2021 14:08:27.907,66.00
09.08.2021 14:08:28.149,66.00
09.08.2021 14:08:28.898,66.00
09.08.2021 14:08:29.145,66.00
09.08.2021 14:08:29.948,66.00
09.08.2021 14:08:30.179,65.00
09.08.2021 14:08:30.905,65.00
09.08.2021 14:08:31.986,66.00
09.08.2021 14:08:32.225,66.00
09.08.2021 14:08:32.881,66.00
09.08.2021 14:08:33.125,66.00
09.08.2021 14:08:33.971,66.00
09.08.2021 14:08:34.197,66.00
09.08.2021 14:08:34.994,66.00
09.08.2021 14:08:35.231,66.00
09.08.2021 14:08:35.918,66.00
09.08.2021 14:08:36.172,66.00
09.08.2021 14:08:37.008,66.00
09.08.2021 14:08:37.229,65.00
09.08.2021 14:08:37.988,65.00
09.08.2021 14:08:38.221,65.00
09.08.2021 14:08:38.959,65.00
09.08.2021 14:08:39.209,65.00
09.08.2021 14:08:39.969,65.00
09.08.2021 14:08:40.213,66.00
09.08.2021 14:08:40.928,66.00
09.08.2021 14:08:41.183,66.00
09.08.2021 14:08:41.959,66.00
09.08.2021 14:08:42.938,66.00
09.08.2021 14:08:43.180,65.00
09.08.2021 14:08:43.904,65.00
09.08.2021 14:08:44.136,65.00
09.08.2021 14:08:44.959,65.00
09.08.2021 14:08:45.969,65.00
09.08.2021 14:08:46.183,65.00
09.08.2021 14:08:46.928,65.00
09.08.2021 14:08:47.161,65.00
09.08.2021 14:08:47.954,65.00
09.08.2021 14:08:48.172,65.00
09.08.2021 14:08:48.909,65.00
09.08.2021 14:08:49.959,65.00
09.08.2021 14:08:50.928,65.00
09.08.2021 14:08:51.179,65.00
09.08.2021 14:08:51.908,65.00
09.08.2021 14:08:52.899,65.00
09.08.2021 14:08:53.147,65.00
09.08.2021 14:08:53.949,65.00
09.08.2021 14:08:54.176,65.00
09.08.2021 14:08:54.908,65.00
09.08.2021 14:08:55.173,65.00
09.08.2021 14:08:55.938,65.00
09.08.2021 14:08:56.180,65.00
09.08.2021 14:08:56.890,65.00
09.08.2021 14:08:57.979,65.00
09.08.2021 14:08:58.207,65.00
09.08.2021 14:08:58.931,65.00
09.08.2021 14:08:59.180,65.00
09.08.2021 14:08:59.929,65.00
09.08.2021 14:09:00.180,65.00
09.08.2021 14:09:00.937,65.00
09.08.2021 14:09:01.185,65.00
09.08.2021 14:09:01.950,65.00
09.08.2021 14:09:02.179,65.00
09.08.2021 14:09:02.889,65.00
09.08.2021 14:09:03.128,65.00
09.08.2021 14:09:03.980,65.00
09.08.2021 14:09:04.279,65.00
09.08.2021 14:09:04.900,65.00
09.08.2021 14:09:05.176,65.00
09.08.2021 14:09:05.984,65.00
09.08.2021 14:09:06.193,65.00
09.08.2021 14:09:06.906,65.00
09.08.2021 14:09:07.149,65.00
09.08.2021 14:09:07.897,65.00
09.08.2021 14:09:08.986,65.00
09.08.2021 14:09:09.213,65.00
09.08.2021 14:09:09.909,65.00
09.08.2021 14:09:10.163,65.00
09.08.2021 14:09:10.989,65.00
09.08.2021 14:09:11.205,65.00
09.08.2021 14:09:11.895,65.00
09.08.2021 14:09:12.903,65.00
09.08.2021 14:09:13.936,65.00
09.08.2021 14:09:14.164,65.00
09.08.2021 14:09:14.931,65.00
09.08.2021 14:09:15.181,65.00
09.08.2021 14:09:15.909,65.00
09.08.2021 14:09:16.166,65.00
09.08.2021 14:09:16.937,65.00
09.08.2021 14:09:17.199,65.00
09.08.2021 14:09:17.986,65.00
09.08.2021 14:09:18.981,65.00
09.08.2021 14:09:19.997,65.00
09.08.2021 14:09:20.231,65.00
09.08.2021 14:09:20.928,65.00
09.08.2021 14:09:21.181,65.00
09.08.2021 14:09:21.943,65.00
09.08.2021 14:09:22.191,65.00
09.08.2021 14:09:22.993,65.00
09.08.2021 14:09:23.235,65.00
09.08.2021 14:09:23.981,65.00
09.08.2021 14:09:24.188,65.00
09.08.2021 14:09:24.909,65.00
09.08.2021 14:09:25.163,65.00
09.08.2021 14:09:25.943,65.00
09.08.2021 14:09:26.189,65.00
09.08.2021 14:09:26.983,65.00
09.08.2021 14:09:27.201,64.00
09.08.2021 14:09:27.978,64.00
09.08.2021 14:09:28.214,64.00
09.08.2021 14:09:28.933,64.00
09.08.2021 14:09:29.181,64.00
09.08.2021 14:09:29.929,64.00
09.08.2021 14:09:30.179,65.00
09.08.2021 14:09:30.907,65.00
09.08.2021 14:09:31.162,65.00
09.08.2021 14:09:31.897,65.00
09.08.2021 14:09:32.148,65.00
09.08.2021 14:09:32.928,65.00
09.08.2021 14:09:33.185,65.00
09.08.2021 14:09:33.909,65.00
09.08.2021 14:09:34.211,65.00
09.08.2021 14:09:34.934,65.00
09.08.2021 14:09:35.185,65.00
09.08.2021 14:09:35.925,65.00
09.08.2021 14:09:36.174,64.00
09.08.2021 14:09:36.975,64.00
09.08.2021 14:09:37.195,65.00
09.08.2021 14:09:37.930,65.00
09.08.2021 14:09:38.178,65.00
09.08.2021 14:09:38.889,65.00
09.08.2021 14:09:39.135,65.00
09.08.2021 14:09:39.936,65.00
09.08.2021 14:09:40.962,65.00
09.08.2021 14:09:41.190,65.00
09.08.2021 14:09:41.944,65.00
09.08.2021 14:09:42.975,65.00
09.08.2021 14:09:43.197,65.00
09.08.2021 14:09:43.966,65.00
09.08.2021 14:09:44.188,65.00
09.08.2021 14:09:44.961,65.00
09.08.2021 14:09:45.185,64.00
09.08.2021 14:09:45.918,64.00
09.08.2021 14:09:46.181,64.00
09.08.2021 14:09:46.966,64.00
09.08.2021 14:09:47.186,64.00
09.08.2021 14:09:47.979,64.00
09.08.2021 14:09:48.219,64.00
09.08.2021 14:09:48.976,64.00
09.08.2021 14:09:49.196,64.00
09.08.2021 14:09:49.929,64.00
09.08.2021 14:09:50.167,64.00
09.08.2021 14:09:50.926,64.00
09.08.2021 14:09:51.141,64.00
09.08.2021 14:09:52.002,64.00
09.08.2021 14:09:52.237,64.00
09.08.2021 14:09:52.961,64.00
09.08.2021 14:09:53.194,64.00
09.08.2021 14:09:53.950,64.00
09.08.2021 14:09:54.186,65.00
09.08.2021 14:09:54.981,65.00
09.08.2021 14:09:55.209,65.00
09.08.2021 14:09:55.991,65.00
09.08.2021 14:09:56.210,64.00
09.08.2021 14:09:56.989,64.00
09.08.2021 14:09:57.226,65.00
09.08.2021 14:09:57.936,65.00
09.08.2021 14:09:58.991,65.00
09.08.2021 14:09:59.214,65.00
09.08.2021 14:09:59.949,65.00
09.08.2021 14:10:00.177,64.00
09.08.2021 14:10:00.941,64.00
09.08.2021 14:10:01.163,64.00
09.08.2021 14:10:01.960,64.00
09.08.2021 14:10:02.185,64.00
09.08.2021 14:10:02.990,64.00
09.08.2021 14:10:03.213,64.00
09.08.2021 14:10:03.941,64.00
09.08.2021 14:10:04.192,64.00
09.08.2021 14:10:04.994,64.00
09.08.2021 14:10:05.235,64.00
09.08.2021 14:10:05.917,64.00
09.08.2021 14:10:06.129,64.00
09.08.2021 14:10:07.008,64.00
09.08.2021 14:10:07.928,64.00
09.08.2021 14:10:08.177,64.00
09.08.2021 14:10:08.920,64.00
09.08.2021 14:10:09.174,64.00
09.08.2021 14:10:09.970,64.00
09.08.2021 14:10:10.203,64.00
09.08.2021 14:10:10.928,64.00
09.08.2021 14:10:11.171,64.00
09.08.2021 14:10:11.920,64.00
09.08.2021 14:10:12.173,64.00
09.08.2021 14:10:12.967,64.00
09.08.2021 14:10:13.199,64.00
09.08.2021 14:10:13.907,64.00
09.08.2021 14:10:14.161,64.00
09.08.2021 14:10:14.917,64.00
09.08.2021 14:10:15.142,64.00
09.08.2021 14:10:15.907,64.00
09.08.2021 14:10:16.162,64.00
09.08.2021 14:10:16.958,64.00
09.08.2021 14:10:17.173,64.00
09.08.2021 14:10:18.008,64.00
09.08.2021 14:10:19.007,64.00
09.08.2021 14:10:19.229,64.00
09.08.2021 14:10:19.930,64.00
09.08.2021 14:10:20.174,64.00
09.08.2021 14:10:20.984,64.00
09.08.2021 14:10:21.222,64.00
09.08.2021 14:10:22.001,64.00
09.08.2021 14:10:22.230,64.00
09.08.2021 14:10:22.900,64.00
09.08.2021 14:10:23.147,64.00
09.08.2021 14:10:23.890,64.00
09.08.2021 14:10:24.136,64.00
09.08.2021 14:10:25.002,64.00
09.08.2021 14:10:25.225,64.00
09.08.2021 14:10:25.934,64.00
09.08.2021 14:10:26.174,64.00
09.08.2021 14:10:26.947,64.00
09.08.2021 14:10:27.174,64.00
09.08.2021 14:10:27.938,64.00
09.08.2021 14:10:28.172,64.00
09.08.2021 14:10:28.901,64.00
09.08.2021 14:10:29.147,64.00
09.08.2021 14:10:29.887,64.00
09.08.2021 14:10:30.130,64.00
09.08.2021 14:10:30.919,64.00
09.08.2021 14:10:31.151,64.00
09.08.2021 14:10:31.957,64.00
09.08.2021 14:10:32.195,64.00
09.08.2021 14:10:32.947,64.00
09.08.2021 14:10:33.975,63.00
09.08.2021 14:10:34.222,64.00
09.08.2021 14:10:34.969,64.00
09.08.2021 14:10:35.194,64.00
09.08.2021 14:10:35.921,64.00
09.08.2021 14:10:36.171,64.00
09.08.2021 14:10:36.967,64.00
09.08.2021 14:10:37.199,64.00
09.08.2021 14:10:37.960,64.00
09.08.2021 14:10:38.173,64.00
09.08.2021 14:10:38.978,64.00
09.08.2021 14:10:39.215,64.00
09.08.2021 14:10:39.973,64.00
09.08.2021 14:10:40.214,64.00
09.08.2021 14:10:40.928,64.00
09.08.2021 14:10:41.147,64.00
09.08.2021 14:10:41.920,64.00
09.08.2021 14:10:42.173,64.00
09.08.2021 14:10:42.909,64.00
09.08.2021 14:10:43.119,63.00
09.08.2021 14:10:43.995,63.00
09.08.2021 14:10:44.218,63.00
09.08.2021 14:10:44.981,63.00
09.08.2021 14:10:45.210,63.00
09.08.2021 14:10:45.911,63.00
09.08.2021 14:10:46.171,63.00
09.08.2021 14:10:46.904,63.00
09.08.2021 14:10:47.140,63.00
09.08.2021 14:10:47.979,63.00
09.08.2021 14:10:49.005,63.00
09.08.2021 14:10:49.222,63.00
09.08.2021 14:10:49.995,63.00
09.08.2021 14:10:50.246,63.00
09.08.2021 14:10:50.928,63.00
09.08.2021 14:10:51.176,63.00
09.08.2021 14:10:51.978,63.00
09.08.2021 14:10:52.224,63.00
09.08.2021 14:10:52.990,63.00
09.08.2021 14:10:53.219,63.00
09.08.2021 14:10:53.951,63.00
09.08.2021 14:10:54.182,63.00
09.08.2021 14:10:54.998,63.00
09.08.2021 14:10:55.931,63.00
09.08.2021 14:10:56.148,63.00
09.08.2021 14:10:56.981,63.00
09.08.2021 14:10:57.203,63.00
09.08.2021 14:10:57.885,63.00
09.08.2021 14:10:58.125,63.00
09.08.2021 14:10:58.990,63.00
09.08.2021 14:10:59.980,63.00
09.08.2021 14:11:00.199,63.00
09.08.2021 14:11:00.914,63.00
09.08.2021 14:11:01.138,63.00
09.08.2021 14:11:01.931,63.00
09.08.2021 14:11:02.174,63.00
09.08.2021 14:11:02.981,63.00
09.08.2021 14:11:04.004,63.00
09.08.2021 14:11:04.901,63.00
09.08.2021 14:11:05.136,63.00
09.08.2021 14:11:05.926,63.00
09.08.2021 14:11:07.004,63.00
09.08.2021 14:11:07.228,63.00
09.08.2021 14:11:07.991,63.00
09.08.2021 14:11:08.218,63.00
09.08.2021 14:11:08.981,63.00
09.08.2021 14:11:09.204,63.00
09.08.2021 14:11:09.977,63.00
09.08.2021 14:11:10.218,63.00
09.08.2021 14:11:10.930,63.00
09.08.2021 14:11:11.174,63.00
09.08.2021 14:11:11.888,63.00
09.08.2021 14:11:12.100,63.00
09.08.2021 14:11:12.881,63.00
09.08.2021 14:11:13.125,63.00
09.08.2021 14:11:13.901,63.00
09.08.2021 14:11:14.139,63.00
09.08.2021 14:11:14.891,63.00
09.08.2021 14:11:15.119,63.00
09.08.2021 14:11:15.913,63.00
09.08.2021 14:11:16.152,63.00
09.08.2021 14:11:16.898,63.00
09.08.2021 14:11:17.130,63.00
09.08.2021 14:11:17.928,63.00
09.08.2021 14:11:18.167,62.00
09.08.2021 14:11:18.918,62.00
09.08.2021 14:11:19.913,62.00
09.08.2021 14:11:20.140,63.00
09.08.2021 14:11:20.925,63.00
09.08.2021 14:11:21.172,63.00
09.08.2021 14:11:21.915,63.00
09.08.2021 14:11:22.166,63.00
09.08.2021 14:11:22.902,63.00
09.08.2021 14:11:23.174,62.00
09.08.2021 14:11:23.982,62.00
09.08.2021 14:11:24.198,62.00
09.08.2021 14:11:24.914,62.00
09.08.2021 14:11:25.152,62.00
09.08.2021 14:11:25.931,62.00
09.08.2021 14:11:26.177,63.00
09.08.2021 14:11:26.925,63.00
09.08.2021 14:11:27.177,63.00
09.08.2021 14:11:27.914,63.00
09.08.2021 14:11:28.165,62.00
09.08.2021 14:11:28.901,62.00
09.08.2021 14:11:29.136,62.00
09.08.2021 14:11:29.925,62.00
09.08.2021 14:11:30.915,62.00
09.08.2021 14:11:31.149,62.00
09.08.2021 14:11:31.930,62.00
09.08.2021 14:11:32.922,62.00
09.08.2021 14:11:33.166,62.00
09.08.2021 14:11:33.915,62.00
09.08.2021 14:11:34.151,62.00
09.08.2021 14:11:34.931,62.00
09.08.2021 14:11:35.172,62.00
09.08.2021 14:11:35.925,62.00
09.08.2021 14:11:36.178,62.00
09.08.2021 14:11:36.911,62.00
09.08.2021 14:11:37.151,62.00
09.08.2021 14:11:37.939,62.00
09.08.2021 14:11:38.178,62.00
09.08.2021 14:11:38.925,62.00
09.08.2021 14:11:39.178,62.00
09.08.2021 14:11:39.942,62.00
09.08.2021 14:11:40.185,62.00
09.08.2021 14:11:40.940,62.00
09.08.2021 14:11:41.179,62.00
09.08.2021 14:11:41.925,62.00
09.08.2021 14:11:42.176,62.00
09.08.2021 14:11:42.941,62.00
09.08.2021 14:11:43.182,62.00
09.08.2021 14:11:43.939,62.00
09.08.2021 14:11:44.925,62.00
09.08.2021 14:11:45.175,62.00
09.08.2021 14:11:45.941,62.00
09.08.2021 14:11:46.961,62.00
09.08.2021 14:11:47.198,62.00
09.08.2021 14:11:47.925,62.00
09.08.2021 14:11:48.942,62.00
09.08.2021 14:11:49.188,62.00
09.08.2021 14:11:49.939,62.00
09.08.2021 14:11:50.178,62.00
09.08.2021 14:11:50.922,62.00
09.08.2021 14:11:51.946,62.00
09.08.2021 14:11:52.175,62.00
09.08.2021 14:11:52.932,62.00
09.08.2021 14:11:53.182,62.00
09.08.2021 14:11:53.921,62.00
09.08.2021 14:11:54.168,62.00
09.08.2021 14:11:54.946,62.00
09.08.2021 14:11:55.178,62.00
09.08.2021 14:11:55.932,62.00
09.08.2021 14:11:56.171,62.00
09.08.2021 14:11:56.959,62.00
09.08.2021 14:11:57.946,62.00
09.08.2021 14:11:58.154,62.00
09.08.2021 14:11:58.962,62.00
09.08.2021 14:11:59.174,62.00
09.08.2021 14:11:59.959,62.00
09.08.2021 14:12:00.946,62.00
09.08.2021 14:12:01.174,62.00
09.08.2021 14:12:01.963,62.00
09.08.2021 14:12:02.184,62.00
09.08.2021 14:12:02.960,62.00
09.08.2021 14:12:03.174,62.00
09.08.2021 14:12:03.946,62.00
09.08.2021 14:12:04.176,62.00
09.08.2021 14:12:04.962,62.00
09.08.2021 14:12:05.175,62.00
09.08.2021 14:12:05.951,62.00
09.08.2021 14:12:06.175,62.00
09.08.2021 14:12:06.943,62.00
09.08.2021 14:12:07.176,62.00
09.08.2021 14:12:07.968,62.00
09.08.2021 14:12:08.185,62.00
09.08.2021 14:12:08.952,62.00
09.08.2021 14:12:09.174,62.00
09.08.2021 14:12:09.942,62.00
09.08.2021 14:12:10.180,61.00
09.08.2021 14:12:10.968,61.00
09.08.2021 14:12:11.184,61.00
09.08.2021 14:12:11.953,61.00
09.08.2021 14:12:12.184,61.00
09.08.2021 14:12:12.978,61.00
09.08.2021 14:12:13.191,61.00
09.08.2021 14:12:13.968,61.00
09.08.2021 14:12:14.182,61.00
09.08.2021 14:12:14.952,61.00
09.08.2021 14:12:15.977,62.00
09.08.2021 14:12:16.968,62.00
09.08.2021 14:12:17.186,62.00
09.08.2021 14:12:17.975,62.00
09.08.2021 14:12:18.197,61.00
09.08.2021 14:12:18.977,61.00
09.08.2021 14:12:19.202,61.00
09.08.2021 14:12:19.969,61.00
09.08.2021 14:12:20.186,61.00
09.08.2021 14:12:20.952,61.00
09.08.2021 14:12:21.178,61.00
09.08.2021 14:12:21.978,61.00
09.08.2021 14:12:22.206,61.00
09.08.2021 14:12:22.962,61.00
09.08.2021 14:12:23.185,61.00
09.08.2021 14:12:23.984,61.00
09.08.2021 14:12:24.220,61.00
09.08.2021 14:12:24.978,61.00
09.08.2021 14:12:25.208,61.00
09.08.2021 14:12:25.962,61.00
09.08.2021 14:12:26.190,61.00
09.08.2021 14:12:26.983,61.00
09.08.2021 14:12:27.213,61.00
09.08.2021 14:12:27.969,61.00
09.08.2021 14:12:28.187,61.00
09.08.2021 14:12:29.012,61.00
09.08.2021 14:12:29.983,61.00
09.08.2021 14:12:30.204,61.00
09.08.2021 14:12:30.969,61.00
09.08.2021 14:12:31.193,61.00
09.08.2021 14:12:31.993,61.00
09.08.2021 14:12:32.215,61.00
09.08.2021 14:12:32.984,61.00
09.08.2021 14:12:33.229,61.00
09.08.2021 14:12:33.979,61.00
09.08.2021 14:12:34.992,61.00
09.08.2021 14:12:35.220,61.00
09.08.2021 14:12:35.983,61.00
09.08.2021 14:12:36.216,61.00
09.08.2021 14:12:36.972,61.00
09.08.2021 14:12:37.198,61.00
09.08.2021 14:12:37.990,61.00
09.08.2021 14:12:38.982,61.00
09.08.2021 14:12:39.205,61.00
09.08.2021 14:12:39.981,61.00
09.08.2021 14:12:40.198,61.00
09.08.2021 14:12:40.992,61.00
09.08.2021 14:12:41.216,61.00
09.08.2021 14:12:41.982,61.00
09.08.2021 14:12:42.220,61.00
09.08.2021 14:12:43.004,61.00
09.08.2021 14:12:43.993,61.00
09.08.2021 14:12:44.216,61.00
09.08.2021 14:12:44.949,61.00
09.08.2021 14:12:45.173,61.00
09.08.2021 14:12:45.980,61.00
09.08.2021 14:12:46.221,61.00
09.08.2021 14:12:46.991,61.00
09.08.2021 14:12:47.983,61.00
09.08.2021 14:12:48.980,61.00
09.08.2021 14:12:49.197,61.00
09.08.2021 14:12:49.993,61.00
09.08.2021 14:12:50.222,61.00
09.08.2021 14:12:50.931,61.00
09.08.2021 14:12:51.981,61.00
09.08.2021 14:12:52.211,61.00
09.08.2021 14:12:52.993,61.00
09.08.2021 14:12:53.217,61.00
09.08.2021 14:12:53.931,61.00
09.08.2021 14:12:54.176,61.00
09.08.2021 14:12:54.981,61.00
09.08.2021 14:12:55.210,61.00
09.08.2021 14:12:55.940,61.00
09.08.2021 14:12:56.181,61.00
09.08.2021 14:12:56.930,61.00
09.08.2021 14:12:57.180,61.00
09.08.2021 14:12:57.980,61.00
09.08.2021 14:12:58.209,61.00
09.08.2021 14:12:58.993,61.00
09.08.2021 14:12:59.990,61.00
09.08.2021 14:13:00.205,61.00
09.08.2021 14:13:00.980,61.00
09.08.2021 14:13:01.203,61.00
09.08.2021 14:13:01.992,61.00
09.08.2021 14:13:02.213,61.00
09.08.2021 14:13:02.953,61.00
09.08.2021 14:13:03.179,60.00
09.08.2021 14:13:04.027,60.00
09.08.2021 14:13:04.251,60.00
09.08.2021 14:13:04.941,60.00
09.08.2021 14:13:05.178,60.00
09.08.2021 14:13:05.923,60.00
09.08.2021 14:13:06.170,60.00
09.08.2021 14:13:07.007,60.00
09.08.2021 14:13:08.000,60.00
09.08.2021 14:13:08.217,60.00
09.08.2021 14:13:08.955,60.00
09.08.2021 14:13:09.174,60.00
09.08.2021 14:13:09.948,60.00
09.08.2021 14:13:10.164,60.00
09.08.2021 14:13:10.941,60.00
09.08.2021 14:13:11.982,60.00
09.08.2021 14:13:12.946,60.00
09.08.2021 14:13:13.169,60.00
09.08.2021 14:13:13.996,60.00
09.08.2021 14:13:14.219,60.00
09.08.2021 14:13:14.922,60.00
09.08.2021 14:13:15.173,60.00
09.08.2021 14:13:15.946,60.00
09.08.2021 14:13:16.166,60.00
09.08.2021 14:13:16.959,60.00
09.08.2021 14:13:17.178,60.00
09.08.2021 14:13:17.956,60.00
09.08.2021 14:13:18.191,60.00
09.08.2021 14:13:18.912,60.00
09.08.2021 14:13:19.166,60.00
