date, power
09.08.2021 14:10:49.005,405.26
09.08.2021 14:10:49.222,405.26
09.08.2021 14:10:49.995,283.03
09.08.2021 14:10:50.246,283.03
09.08.2021 14:10:50.928,295.88
09.08.2021 14:10:51.176,295.88
09.08.2021 14:10:51.978,338.92
09.08.2021 14:10:52.224,338.92
09.08.2021 14:10:52.990,230.92
09.08.2021 14:10:53.219,287.57
09.08.2021 14:10:53.951,287.57
09.08.2021 14:10:54.182,287.57
09.08.2021 14:10:54.998,342.30
09.08.2021 14:10:55.931,375.31
09.08.2021 14:10:56.148,375.31
09.08.2021 14:10:56.981,370.98
09.08.2021 14:10:57.203,420.98
09.08.2021 14:10:57.885,420.98
09.08.2021 14:10:58.125,420.98
09.08.2021 14:10:58.990,420.98
09.08.2021 14:10:59.980,251.19
09.08.2021 14:11:00.199,251.19
09.08.2021 14:11:00.914,236.31
09.08.2021 14:11:01.138,236.31
09.08.2021 14:11:01.931,202.34
09.08.2021 14:11:02.174,202.34
09.08.2021 14:11:02.981,160.20
09.08.2021 14:11:04.004,160.20
09.08.2021 14:11:04.901,762.10
09.08.2021 14:11:05.136,765.47
09.08.2021 14:11:05.926,765.47
09.08.2021 14:11:07.004,765.47
09.08.2021 14:11:07.228,765.47
09.08.2021 14:11:07.991,123.39
09.08.2021 14:11:08.218,123.39
09.08.2021 14:11:08.981,35.02
09.08.2021 14:11:09.204,35.02
09.08.2021 14:11:09.977,0.74
09.08.2021 14:11:10.218,0.74
09.08.2021 14:11:10.930,0.74
09.08.2021 14:11:11.174,0.74
09.08.2021 14:11:11.888,0.74
09.08.2021 14:11:12.100,0.74
09.08.2021 14:11:12.881,0.74
09.08.2021 14:11:13.125,320.35
09.08.2021 14:11:13.901,320.35
09.08.2021 14:11:14.139,755.36
09.08.2021 14:11:14.891,755.36
09.08.2021 14:11:15.119,768.16
09.08.2021 14:11:15.913,768.16
09.08.2021 14:11:16.152,768.16
09.08.2021 14:11:16.898,771.12
09.08.2021 14:11:17.130,771.12
09.08.2021 14:11:17.928,780.69
09.08.2021 14:11:18.167,780.69
09.08.2021 14:11:18.918,223.37
09.08.2021 14:11:19.913,223.37
09.08.2021 14:11:20.140,223.37
09.08.2021 14:11:20.925,479.98
09.08.2021 14:11:21.172,772.64
09.08.2021 14:11:21.915,772.64
09.08.2021 14:11:22.166,772.64
09.08.2021 14:11:22.902,767.89
09.08.2021 14:11:23.174,767.89
09.08.2021 14:11:23.982,11.84
09.08.2021 14:11:24.198,248.16
09.08.2021 14:11:24.914,248.16
09.08.2021 14:11:25.152,641.83
09.08.2021 14:11:25.931,641.83
09.08.2021 14:11:26.177,641.83
09.08.2021 14:11:26.925,770.98
09.08.2021 14:11:27.177,770.98
09.08.2021 14:11:27.914,748.38
09.08.2021 14:11:28.165,748.38
09.08.2021 14:11:28.901,696.82
09.08.2021 14:11:29.136,696.82
09.08.2021 14:11:29.925,559.03
09.08.2021 14:11:30.915,559.03
09.08.2021 14:11:31.149,559.03
09.08.2021 14:11:31.930,404.12
09.08.2021 14:11:32.922,404.12
09.08.2021 14:11:33.166,404.12
09.08.2021 14:11:33.915,455.72
09.08.2021 14:11:34.151,455.72
09.08.2021 14:11:34.931,428.92
09.08.2021 14:11:35.172,428.92
09.08.2021 14:11:35.925,427.09
09.08.2021 14:11:36.178,427.09
09.08.2021 14:11:36.911,412.25
09.08.2021 14:11:37.151,412.25
09.08.2021 14:11:37.939,349.31
09.08.2021 14:11:38.178,349.31
09.08.2021 14:11:38.925,315.88
