date, voltage
09.08.2021 09:43:16.663,35.35
09.08.2021 09:43:17.683,35.28
09.08.2021 09:43:18.673,35.22
09.08.2021 09:43:19.663,35.29
09.08.2021 09:43:20.683,35.40
09.08.2021 09:43:21.673,35.64
09.08.2021 09:43:22.693,35.64
09.08.2021 09:43:23.683,35.64
09.08.2021 09:43:24.674,35.39
09.08.2021 09:43:25.663,35.19
09.08.2021 09:43:26.684,35.21
09.08.2021 09:43:27.674,35.31
09.08.2021 09:43:28.663,35.31
09.08.2021 09:43:29.683,35.64
09.08.2021 09:43:30.673,35.65
09.08.2021 09:43:31.663,35.66
09.08.2021 09:43:32.684,35.66
09.08.2021 09:43:33.672,35.58
09.08.2021 09:43:34.664,35.47
09.08.2021 09:43:35.683,35.52
09.08.2021 09:43:35.895,35.52
09.08.2021 09:43:36.673,35.57
09.08.2021 09:43:37.664,35.83
09.08.2021 09:43:38.684,35.71
09.08.2021 09:43:39.669,35.68
09.08.2021 09:43:40.664,35.71
09.08.2021 09:43:41.683,35.69
09.08.2021 09:43:42.674,35.69
09.08.2021 09:43:43.667,35.69
09.08.2021 09:43:44.684,35.67
09.08.2021 09:43:45.672,35.67
09.08.2021 09:43:46.664,35.67
09.08.2021 09:43:47.683,35.67
09.08.2021 09:43:48.673,35.67
09.08.2021 09:43:49.666,35.56
09.08.2021 09:43:50.684,35.56
09.08.2021 09:43:51.673,35.50
09.08.2021 09:43:52.663,35.41
09.08.2021 09:43:53.684,35.41
09.08.2021 09:43:54.674,35.63
09.08.2021 09:43:55.664,35.60
09.08.2021 09:43:56.684,35.64
09.08.2021 09:43:57.673,35.57
09.08.2021 09:43:58.664,35.60
09.08.2021 09:43:59.683,35.64
09.08.2021 09:44:00.670,35.65
09.08.2021 09:44:01.664,35.59
09.08.2021 09:44:02.684,35.61
09.08.2021 09:44:03.674,35.60
09.08.2021 09:44:04.664,35.64
09.08.2021 09:44:05.684,35.64
09.08.2021 09:44:06.673,35.64
09.08.2021 09:44:07.661,35.62
09.08.2021 09:44:08.682,35.63
09.08.2021 09:44:09.673,35.59
09.08.2021 09:44:10.665,35.57
09.08.2021 09:44:11.684,35.57
09.08.2021 09:44:12.673,35.51
09.08.2021 09:44:13.665,35.51
09.08.2021 09:44:14.684,35.65
09.08.2021 09:44:15.673,35.33
09.08.2021 09:44:16.664,35.14
09.08.2021 09:44:17.685,35.20
09.08.2021 09:44:18.675,35.22
09.08.2021 09:44:19.660,35.22
09.08.2021 09:44:20.687,35.29
09.08.2021 09:44:21.674,35.61
09.08.2021 09:44:22.662,35.64
09.08.2021 09:44:23.684,35.60
09.08.2021 09:44:24.671,35.60
09.08.2021 09:44:25.664,35.47
09.08.2021 09:44:26.684,35.47
09.08.2021 09:44:27.674,35.47
09.08.2021 09:44:28.663,35.47
09.08.2021 09:44:29.683,35.47
09.08.2021 09:44:30.672,35.64
09.08.2021 09:44:31.661,35.63
09.08.2021 09:44:32.681,35.63
09.08.2021 09:44:33.673,35.59
09.08.2021 09:44:34.664,35.53
09.08.2021 09:44:35.686,35.58
09.08.2021 09:44:36.674,35.59
09.08.2021 09:44:37.668,35.56
09.08.2021 09:44:38.683,35.39
09.08.2021 09:44:39.674,35.09
09.08.2021 09:44:40.663,34.98
09.08.2021 09:44:41.684,34.97
09.08.2021 09:44:42.673,34.76
09.08.2021 09:44:43.661,34.70
09.08.2021 09:44:44.683,34.54
09.08.2021 09:44:45.668,35.09
09.08.2021 09:44:46.658,35.48
09.08.2021 09:44:47.680,35.65
09.08.2021 09:44:48.674,35.83
09.08.2021 09:44:49.663,35.83
09.08.2021 09:44:50.685,35.83
09.08.2021 09:44:51.673,35.65
09.08.2021 09:44:52.664,35.21
09.08.2021 09:44:53.684,35.31
09.08.2021 09:44:54.674,35.49
09.08.2021 09:44:55.662,35.60
09.08.2021 09:44:56.685,35.56
09.08.2021 09:44:57.673,35.48
09.08.2021 09:44:58.662,35.44
09.08.2021 09:44:59.685,35.44
09.08.2021 09:45:00.669,35.12
09.08.2021 09:45:01.664,35.16
09.08.2021 09:45:02.683,34.84
09.08.2021 09:45:03.675,34.77
09.08.2021 09:45:04.663,34.66
09.08.2021 09:45:05.683,34.85
09.08.2021 09:45:06.673,34.85
09.08.2021 09:45:07.694,35.56
09.08.2021 09:45:08.681,35.56
09.08.2021 09:45:09.672,35.58
09.08.2021 09:45:10.661,35.58
09.08.2021 09:45:11.683,35.58
09.08.2021 09:45:12.673,35.60
09.08.2021 09:45:13.663,35.60
09.08.2021 09:45:14.683,35.61
09.08.2021 09:45:15.670,35.62
09.08.2021 09:45:16.662,35.62
09.08.2021 09:45:17.683,35.74
09.08.2021 09:45:18.674,35.64
09.08.2021 09:45:19.664,35.64
09.08.2021 09:45:20.681,35.64
09.08.2021 09:45:21.674,35.64
09.08.2021 09:45:22.665,35.53
09.08.2021 09:45:23.684,35.33
09.08.2021 09:45:24.673,35.45
09.08.2021 09:45:25.665,35.31
09.08.2021 09:45:26.683,35.13
09.08.2021 09:45:27.674,35.13
09.08.2021 09:45:28.665,34.90
09.08.2021 09:45:29.684,34.96
09.08.2021 09:45:30.675,34.96
09.08.2021 09:45:31.666,35.03
09.08.2021 09:45:32.685,35.20
09.08.2021 09:45:33.672,35.48
09.08.2021 09:45:34.665,35.29
09.08.2021 09:45:35.685,35.29
09.08.2021 09:45:36.673,35.56
09.08.2021 09:45:37.665,35.57
09.08.2021 09:45:38.685,35.35
09.08.2021 09:45:39.675,35.18
09.08.2021 09:45:40.666,35.06
09.08.2021 09:45:41.685,34.97
09.08.2021 09:45:42.676,34.94
09.08.2021 09:45:43.665,34.85
09.08.2021 09:45:44.685,34.97
09.08.2021 09:45:45.676,34.91
09.08.2021 09:45:46.662,34.83
09.08.2021 09:45:47.682,34.91
09.08.2021 09:45:48.672,34.89
09.08.2021 09:45:49.666,34.89
09.08.2021 09:45:50.685,34.98
09.08.2021 09:45:51.676,34.98
09.08.2021 09:45:52.696,34.98
09.08.2021 09:45:53.685,35.51
09.08.2021 09:45:54.675,35.51
09.08.2021 09:45:55.666,35.24
09.08.2021 09:45:56.686,35.24
09.08.2021 09:45:57.676,34.59
09.08.2021 09:45:58.664,34.54
09.08.2021 09:45:59.685,34.54
09.08.2021 09:46:00.676,35.50
09.08.2021 09:46:01.664,35.51
09.08.2021 09:46:02.685,35.87
09.08.2021 09:46:03.675,35.88
09.08.2021 09:46:04.666,35.81
09.08.2021 09:46:05.686,35.74
09.08.2021 09:46:06.676,35.59
09.08.2021 09:46:07.666,35.59
09.08.2021 09:46:08.686,35.59
09.08.2021 09:46:09.676,35.59
09.08.2021 09:46:10.665,35.56
09.08.2021 09:46:11.687,35.36
09.08.2021 09:46:12.676,35.24
09.08.2021 09:46:13.666,35.24
09.08.2021 09:46:14.686,35.24
09.08.2021 09:46:15.673,34.75
09.08.2021 09:46:16.665,34.75
09.08.2021 09:46:17.686,35.07
09.08.2021 09:46:18.677,35.16
09.08.2021 09:46:19.666,35.49
09.08.2021 09:46:20.686,35.50
09.08.2021 09:46:21.678,35.42
09.08.2021 09:46:22.667,35.34
09.08.2021 09:46:23.687,35.24
09.08.2021 09:46:24.678,35.24
09.08.2021 09:46:25.667,35.21
09.08.2021 09:46:26.687,35.28
09.08.2021 09:46:27.678,35.32
09.08.2021 09:46:28.668,35.25
09.08.2021 09:46:29.686,35.23
09.08.2021 09:46:30.678,35.19
09.08.2021 09:46:31.668,35.18
09.08.2021 09:46:32.688,35.19
09.08.2021 09:46:33.673,35.18
09.08.2021 09:46:34.668,35.19
09.08.2021 09:46:35.687,35.19
09.08.2021 09:46:36.676,35.12
09.08.2021 09:46:37.668,35.12
09.08.2021 09:46:38.687,35.18
09.08.2021 09:46:39.677,35.27
09.08.2021 09:46:40.667,35.27
09.08.2021 09:46:41.688,35.51
09.08.2021 09:46:42.677,35.52
09.08.2021 09:46:43.667,35.52
09.08.2021 09:46:44.687,35.53
09.08.2021 09:46:45.674,35.54
09.08.2021 09:46:46.666,35.52
09.08.2021 09:46:47.687,35.18
09.08.2021 09:46:48.677,35.26
09.08.2021 09:46:49.668,35.29
09.08.2021 09:46:50.687,35.32
09.08.2021 09:46:51.677,35.49
09.08.2021 09:46:52.669,35.53
09.08.2021 09:46:53.687,35.54
09.08.2021 09:46:54.677,35.50
09.08.2021 09:46:55.667,35.54
09.08.2021 09:46:56.686,35.78
09.08.2021 09:46:57.678,35.78
09.08.2021 09:46:58.668,35.57
09.08.2021 09:46:59.687,35.57
09.08.2021 09:47:00.671,35.57
09.08.2021 09:47:01.668,35.57
09.08.2021 09:47:02.686,35.57
09.08.2021 09:47:03.678,35.56
09.08.2021 09:47:04.667,35.24
09.08.2021 09:47:05.687,35.24
09.08.2021 09:47:06.678,35.02
09.08.2021 09:47:07.667,34.96
09.08.2021 09:47:08.687,35.02
09.08.2021 09:47:09.679,35.24
09.08.2021 09:47:10.668,35.26
09.08.2021 09:47:11.686,35.25
09.08.2021 09:47:12.679,35.22
09.08.2021 09:47:13.667,35.12
09.08.2021 09:47:14.688,35.03
09.08.2021 09:47:15.677,35.05
09.08.2021 09:47:16.668,35.05
09.08.2021 09:47:17.688,35.16
09.08.2021 09:47:18.677,35.16
09.08.2021 09:47:19.668,35.50
09.08.2021 09:47:20.688,35.51
09.08.2021 09:47:21.678,35.51
09.08.2021 09:47:22.668,35.52
09.08.2021 09:47:23.686,35.52
09.08.2021 09:47:24.679,35.55
09.08.2021 09:47:25.667,35.70
09.08.2021 09:47:26.687,35.56
09.08.2021 09:47:27.679,35.56
09.08.2021 09:47:28.667,35.56
09.08.2021 09:47:29.690,35.56
09.08.2021 09:47:30.678,35.44
09.08.2021 09:47:31.668,35.13
09.08.2021 09:47:32.687,35.15
09.08.2021 09:47:33.678,35.13
09.08.2021 09:47:34.664,35.23
09.08.2021 09:47:35.688,35.34
09.08.2021 09:47:36.679,35.34
09.08.2021 09:47:37.669,35.45
09.08.2021 09:47:38.689,35.52
09.08.2021 09:47:39.680,35.52
09.08.2021 09:47:40.669,35.55
09.08.2021 09:47:41.688,35.55
09.08.2021 09:47:42.681,35.42
09.08.2021 09:47:43.670,35.42
09.08.2021 09:47:44.689,35.42
09.08.2021 09:47:45.676,35.32
09.08.2021 09:47:46.670,35.50
09.08.2021 09:47:47.690,35.54
09.08.2021 09:47:48.680,35.38
09.08.2021 09:47:49.670,35.34
09.08.2021 09:47:50.691,35.26
09.08.2021 09:47:51.680,35.24
09.08.2021 09:47:52.670,35.27
09.08.2021 09:47:53.691,35.50
09.08.2021 09:47:54.680,35.49
09.08.2021 09:47:55.669,35.50
09.08.2021 09:47:56.690,35.49
09.08.2021 09:47:57.679,35.55
09.08.2021 09:47:58.669,35.55
09.08.2021 09:47:59.687,35.55
09.08.2021 09:48:00.677,35.74
09.08.2021 09:48:01.669,35.58
09.08.2021 09:48:02.691,35.58
09.08.2021 09:48:03.680,35.58
09.08.2021 09:48:04.667,35.58
09.08.2021 09:48:05.690,35.58
09.08.2021 09:48:06.679,35.58
09.08.2021 09:48:07.670,35.58
09.08.2021 09:48:08.689,35.58
09.08.2021 09:48:09.681,35.58
09.08.2021 09:48:10.670,35.42
09.08.2021 09:48:11.689,35.39
09.08.2021 09:48:12.681,35.40
09.08.2021 09:48:13.669,35.15
09.08.2021 09:48:14.688,35.05
09.08.2021 09:48:15.680,35.32
09.08.2021 09:48:16.671,35.48
09.08.2021 09:48:17.689,35.54
09.08.2021 09:48:18.681,35.39
09.08.2021 09:48:19.670,35.38
09.08.2021 09:48:20.690,35.16
09.08.2021 09:48:21.681,35.16
