date, remaining distance
09.08.2021 09:39:58.617,18.38
09.08.2021 09:39:59.703,18.38
09.08.2021 09:39:59.913,18.38
09.08.2021 09:40:00.632,18.38
09.08.2021 09:40:00.857,18.38
09.08.2021 09:40:01.623,18.38
09.08.2021 09:40:01.847,18.38
09.08.2021 09:40:02.703,18.38
09.08.2021 09:40:02.929,18.38
09.08.2021 09:40:03.663,18.38
09.08.2021 09:40:04.653,18.38
09.08.2021 09:40:04.876,18.38
09.08.2021 09:40:05.702,18.38
09.08.2021 09:40:05.928,18.38
09.08.2021 09:40:06.632,18.38
09.08.2021 09:40:07.653,18.38
09.08.2021 09:40:08.642,18.38
09.08.2021 09:40:09.633,18.38
09.08.2021 09:40:10.653,18.38
09.08.2021 09:40:11.643,18.38
09.08.2021 09:40:11.874,18.38
09.08.2021 09:40:12.663,18.38
09.08.2021 09:40:12.887,18.38
09.08.2021 09:40:13.649,18.38
09.08.2021 09:40:14.640,18.38
09.08.2021 09:40:15.663,18.38
09.08.2021 09:40:16.653,18.38
09.08.2021 09:40:16.878,18.38
09.08.2021 09:40:17.673,18.38
09.08.2021 09:40:18.660,18.38
09.08.2021 09:40:18.888,18.38
09.08.2021 09:40:19.653,18.38
09.08.2021 09:40:19.878,18.38
09.08.2021 09:40:20.731,18.38
09.08.2021 09:40:20.994,18.38
09.08.2021 09:40:21.676,18.38
09.08.2021 09:40:22.612,18.38
09.08.2021 09:40:23.599,18.38
09.08.2021 09:40:24.600,18.38
09.08.2021 09:40:25.706,18.38
09.08.2021 09:40:26.612,18.38
09.08.2021 09:40:27.602,18.38
09.08.2021 09:40:28.620,18.38
09.08.2021 09:40:29.607,18.38
09.08.2021 09:40:30.600,18.38
09.08.2021 09:40:31.619,18.38
09.08.2021 09:40:32.610,18.38
09.08.2021 09:40:33.603,18.38
09.08.2021 09:40:34.623,18.38
09.08.2021 09:40:35.613,18.38
09.08.2021 09:40:36.600,18.38
09.08.2021 09:40:37.620,18.38
09.08.2021 09:40:38.610,18.38
09.08.2021 09:40:39.603,18.38
09.08.2021 09:40:40.623,18.38
09.08.2021 09:40:41.612,18.38
09.08.2021 09:40:42.599,18.38
09.08.2021 09:40:43.619,18.38
09.08.2021 09:40:44.607,18.38
09.08.2021 09:40:45.598,18.38
09.08.2021 09:40:46.588,18.38
09.08.2021 09:40:47.613,18.38
09.08.2021 09:40:48.604,18.38
09.08.2021 09:40:49.622,18.38
09.08.2021 09:40:50.613,18.38
09.08.2021 09:40:51.602,18.38
09.08.2021 09:40:52.620,18.38
09.08.2021 09:40:53.613,18.38
09.08.2021 09:40:54.602,18.38
09.08.2021 09:40:55.621,17.88
09.08.2021 09:40:56.612,17.88
09.08.2021 09:40:57.600,17.88
09.08.2021 09:40:58.694,17.88
09.08.2021 09:40:59.685,17.88
09.08.2021 09:41:00.676,17.38
09.08.2021 09:41:01.663,17.38
09.08.2021 09:41:02.683,17.88
09.08.2021 09:41:03.676,17.88
09.08.2021 09:41:04.696,17.88
09.08.2021 09:41:05.688,17.88
09.08.2021 09:41:05.897,17.88
09.08.2021 09:41:06.677,17.88
09.08.2021 09:41:07.696,18.38
09.08.2021 09:41:08.687,18.38
09.08.2021 09:41:09.678,18.38
09.08.2021 09:41:10.694,18.38
09.08.2021 09:41:11.686,18.38
09.08.2021 09:41:12.675,18.38
09.08.2021 09:41:13.697,18.38
09.08.2021 09:41:14.685,18.38
09.08.2021 09:41:15.677,18.38
09.08.2021 09:41:16.697,18.38
09.08.2021 09:41:17.681,18.38
09.08.2021 09:41:18.675,18.38
09.08.2021 09:41:20.112,18.38
09.08.2021 09:41:20.684,18.38
09.08.2021 09:41:21.674,18.38
09.08.2021 09:41:22.698,18.38
09.08.2021 09:41:23.683,18.38
09.08.2021 09:41:24.673,18.38
09.08.2021 09:41:25.696,18.38
09.08.2021 09:41:26.689,18.38
09.08.2021 09:41:27.675,18.38
09.08.2021 09:41:28.690,18.38
09.08.2021 09:41:29.685,18.38
09.08.2021 09:41:30.677,18.38
09.08.2021 09:41:32.322,18.38
